id,education,marital_status,income$,kidhome,teenhome,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,year,month,month_name,day,day_name,quarter,weekday,week_categories,season,days_of_purchases
3267,Master,Together,57288.0,0,1,527.0,0.0,21.0,0.0,0.0,60.0,3,8,1,8,6,0,1,0,0,0,0,0,CA,61,2014,6,June,25,Wednesday,2,2,WorkDay,Summer,Recent
3091,2n Cycle,Together,75774.0,1,0,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,0,0,0,0,0,0,0,SA,43,2014,5,May,2,Friday,2,4,WorkDay,Spring,Recent
762,2n Cycle,Together,75774.0,1,0,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,0,0,0,0,0,0,0,SP,43,2014,5,May,2,Friday,2,4,WorkDay,Spring,Recent
8029,Master,Single,90247.0,0,0,1184.0,32.0,352.0,21.0,16.0,16.0,1,3,4,7,1,0,1,1,1,0,1,0,US,36,2014,4,April,29,Tuesday,2,1,WorkDay,Spring,Recent
4376,2n Cycle,Single,32218.0,0,0,10.0,24.0,15.0,13.0,1.0,30.0,1,2,1,3,7,1,0,0,0,0,1,0,SP,64,2014,2,February,15,Saturday,1,5,WeekEnd,Winter,Recent
10981,Graduation,Married,84219.0,0,0,434.0,137.0,400.0,45.0,137.0,45.0,1,3,4,10,1,0,0,0,0,0,0,0,SA,36,2014,2,February,2,Sunday,1,6,WeekEnd,Winter,Recent
486,Graduation,Married,84219.0,0,0,434.0,137.0,400.0,45.0,137.0,45.0,1,3,4,10,1,0,0,0,0,0,0,0,CA,36,2014,2,February,2,Sunday,1,6,WeekEnd,Winter,Recent
1158,Graduation,Divorced,48877.0,0,1,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,0,0,0,0,0,0,SP,58,2014,1,January,5,Sunday,1,6,WeekEnd,Winter,Recent
9119,Graduation,Together,60905.0,0,1,208.0,17.0,76.0,36.0,17.0,38.0,2,3,3,7,2,0,0,0,0,0,0,0,US,74,2013,12,December,5,Thursday,4,3,WorkDay,Winter,Recent
6694,Graduation,Married,75236.0,0,1,438.0,66.0,400.0,12.0,38.0,114.0,1,8,3,13,4,0,0,0,0,0,0,0,SP,60,2013,11,November,25,Monday,4,0,WorkDay,Fall,Recent
10573,Graduation,Divorced,62551.0,0,0,125.0,16.0,98.0,134.0,21.0,27.0,1,6,7,4,3,1,0,0,0,0,0,0,IND,71,2013,11,November,18,Monday,4,0,WorkDay,Fall,Recent
10140,PhD,Together,70123.0,0,0,1308.0,0.0,396.0,23.0,0.0,0.0,1,5,7,4,3,0,1,0,0,1,0,0,IND,41,2013,9,September,28,Saturday,3,5,WeekEnd,Fall,Recent
2286,Graduation,Single,50785.0,1,1,64.0,1.0,21.0,0.0,1.0,27.0,2,2,1,3,6,0,0,0,0,0,0,0,CA,62,2013,9,September,10,Tuesday,3,1,WorkDay,Fall,Recent
8420,2n Cycle,Married,15315.0,0,0,7.0,4.0,13.0,15.0,8.0,17.0,2,2,0,4,5,0,0,0,0,0,0,0,SP,54,2013,8,August,3,Saturday,3,5,WeekEnd,Summer,Recent
10065,2n Cycle,Married,15315.0,0,0,7.0,4.0,13.0,15.0,8.0,17.0,2,2,0,4,5,0,0,0,0,0,0,0,SP,54,2013,8,August,3,Saturday,3,5,WeekEnd,Summer,Recent
1029,PhD,Together,64413.0,0,1,200.0,5.0,44.0,0.0,10.0,20.0,1,5,1,5,5,0,0,0,0,0,0,0,SP,54,2013,8,August,1,Thursday,3,3,WorkDay,Summer,Recent
4207,PhD,Married,87171.0,0,0,1001.0,44.0,107.0,58.0,44.0,44.0,1,6,7,11,2,1,0,1,0,0,0,0,SP,43,2013,5,May,1,Wednesday,2,2,WorkDay,Spring,Recent
10277,Graduation,Single,30081.0,0,1,36.0,0.0,2.0,0.0,0.0,4.0,1,1,0,3,7,0,0,0,0,0,0,0,SP,63,2013,2,February,21,Thursday,1,3,WorkDay,Winter,Recent
4436,Graduation,Single,20180.0,0,0,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,0,SP,48,2013,2,February,20,Wednesday,1,2,WorkDay,Winter,Recent
2929,Graduation,Single,20180.0,0,0,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,0,SP,48,2013,2,February,20,Wednesday,1,2,WorkDay,Winter,Recent
6281,Graduation,Divorced,55686.0,0,1,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,1,0,0,0,0,0,0,SP,58,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Recent
10390,2n Cycle,Married,26887.0,0,1,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,0,SP,65,2013,2,February,10,Sunday,1,6,WeekEnd,Winter,Recent
2574,PhD,Married,61996.0,0,1,1050.0,12.0,144.0,0.0,0.0,24.0,3,6,4,8,5,0,1,0,1,1,1,0,SP,47,2013,1,January,31,Thursday,1,3,WorkDay,Winter,Recent
709,Graduation,Divorced,51537.0,0,1,787.0,20.0,204.0,0.0,0.0,92.0,3,2,2,11,8,0,0,0,0,0,0,0,SA,72,2012,12,December,9,Sunday,4,6,WeekEnd,Winter,Recent
5955,Graduation,Together,72025.0,0,0,833.0,33.0,549.0,151.0,133.0,233.0,1,4,3,8,3,0,0,0,0,0,0,0,SP,62,2012,11,November,17,Saturday,4,5,WeekEnd,Fall,Recent
8486,Master,Together,30538.0,1,0,284.0,0.0,52.0,8.0,3.0,20.0,4,9,0,4,10,0,0,0,0,0,0,0,SP,53,2012,10,October,1,Monday,4,0,WorkDay,Fall,Recent
10343,2n Cycle,Single,61618.0,0,0,605.0,91.0,399.0,0.0,45.0,205.0,2,3,6,8,3,0,0,0,0,0,0,0,IND,33,2012,9,September,29,Saturday,3,5,WeekEnd,Fall,Recent
6652,Graduation,Married,77343.0,0,0,227.0,151.0,573.0,98.0,54.0,31.0,1,3,4,9,1,0,0,0,0,0,0,0,CA,59,2014,6,June,9,Monday,2,0,WorkDay,Summer,Recent
8746,Graduation,Married,75433.0,1,0,800.0,0.0,297.0,0.0,34.0,57.0,2,2,5,10,6,0,1,0,1,0,0,0,SP,35,2014,4,April,5,Saturday,2,5,WeekEnd,Spring,Recent
4686,PhD,Widow,82571.0,0,0,861.0,31.0,558.0,62.0,95.0,79.0,0,6,5,13,2,0,0,1,0,0,0,0,SP,62,2014,4,April,2,Wednesday,2,2,WorkDay,Spring,Recent
3551,Master,Together,60033.0,0,1,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,0,0,0,0,0,0,SP,70,2014,3,March,29,Saturday,1,5,WeekEnd,Spring,Recent
4338,Graduation,Single,39062.0,1,0,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,1,0,0,0,0,0,0,SP,41,2014,3,March,25,Tuesday,1,1,WorkDay,Spring,Recent
4444,Graduation,Married,30023.0,1,0,11.0,0.0,16.0,7.0,6.0,21.0,1,2,0,3,8,0,0,0,0,0,0,0,SP,52,2014,3,March,24,Monday,1,0,WorkDay,Spring,Recent
498,Graduation,Single,30015.0,1,0,25.0,0.0,22.0,2.0,3.0,5.0,2,1,0,4,5,0,0,0,0,0,0,0,SP,54,2014,2,February,2,Sunday,1,6,WeekEnd,Winter,Recent
8230,Graduation,Married,33228.0,1,0,22.0,2.0,31.0,7.0,4.0,5.0,1,2,0,3,7,0,0,0,0,0,0,0,SP,44,2014,1,January,23,Thursday,1,3,WorkDay,Winter,Recent
2826,Graduation,Married,22574.0,2,1,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,0,SP,57,2013,10,October,28,Monday,4,0,WorkDay,Fall,Recent
6222,Graduation,Married,22574.0,2,1,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,0,SP,57,2013,10,October,28,Monday,4,0,WorkDay,Fall,Recent
7352,Graduation,Married,55267.0,0,1,161.0,28.0,136.0,32.0,3.0,45.0,4,3,4,6,3,0,0,0,0,0,0,0,CA,67,2013,10,October,21,Monday,4,0,WorkDay,Fall,Recent
10928,Graduation,Together,66886.0,0,1,315.0,4.0,62.0,41.0,31.0,146.0,2,7,1,7,5,0,0,0,0,0,0,0,SP,66,2013,9,September,16,Monday,3,0,WorkDay,Fall,Recent
10736,Graduation,Single,72258.0,0,1,522.0,0.0,522.0,227.0,120.0,134.0,2,6,9,5,2,0,0,0,0,0,0,0,CA,53,2013,9,September,12,Thursday,3,3,WorkDay,Fall,Recent
10163,PhD,Single,82733.0,0,0,712.0,50.0,420.0,65.0,38.0,38.0,1,8,4,7,4,0,0,0,0,0,1,0,SP,40,2013,9,September,10,Tuesday,3,1,WorkDay,Fall,Recent
6168,Graduation,Divorced,45146.0,1,1,33.0,0.0,5.0,0.0,0.0,15.0,2,1,1,2,4,0,0,0,0,0,0,0,IND,61,2013,7,July,15,Monday,3,0,WorkDay,Summer,Recent
4656,2n Cycle,Single,51250.0,1,0,342.0,32.0,230.0,34.0,32.0,40.0,5,10,5,4,9,1,0,0,0,0,0,0,SA,34,2013,3,March,30,Saturday,1,5,WeekEnd,Spring,Recent
626,Graduation,Married,32871.0,1,1,22.0,2.0,12.0,0.0,2.0,5.0,1,1,0,3,4,0,0,0,0,0,0,0,US,73,2013,3,March,9,Saturday,1,5,WeekEnd,Spring,Recent
3870,2n Cycle,Together,63855.0,0,0,359.0,35.0,314.0,93.0,116.0,89.0,1,7,3,13,4,0,0,0,0,0,0,0,GER,46,2013,2,February,9,Saturday,1,5,WeekEnd,Winter,Recent
6299,PhD,Divorced,42564.0,0,1,324.0,48.0,186.0,39.0,18.0,198.0,6,6,8,4,7,1,0,0,0,0,1,0,CA,56,2013,1,January,2,Wednesday,1,2,WorkDay,Winter,Recent
7798,2n Cycle,Together,46344.0,0,1,233.0,20.0,57.0,8.0,20.0,91.0,4,7,1,5,7,0,0,0,0,0,0,0,CA,52,2012,12,December,14,Friday,4,4,WorkDay,Winter,Recent
9973,Graduation,Married,50437.0,0,2,370.0,9.0,92.0,6.0,9.0,4.0,3,7,1,8,7,0,0,0,0,0,0,0,SP,61,2012,10,October,17,Wednesday,4,2,WorkDay,Fall,Recent
4299,Graduation,Together,70971.0,0,1,1001.0,17.0,572.0,93.0,125.0,17.0,7,11,11,5,7,0,0,0,0,0,1,0,SP,64,2012,9,September,21,Friday,3,4,WorkDay,Fall,Recent
10971,Graduation,Single,37774.0,2,0,173.0,8.0,107.0,7.0,2.0,176.0,4,7,2,3,9,1,0,0,0,0,1,1,SP,47,2012,9,September,3,Monday,3,0,WorkDay,Fall,Recent
9931,PhD,Married,4023.0,1,1,5.0,0.0,1.0,1.0,1.0,1.0,15,0,0,0,19,0,0,0,0,0,0,0,SP,61,2014,6,June,23,Monday,2,0,WorkDay,Summer,Recent
6679,Graduation,Single,33279.0,0,0,10.0,3.0,3.0,0.0,0.0,0.0,1,0,0,3,3,0,0,0,0,0,0,0,SP,58,2014,6,June,12,Thursday,2,3,WorkDay,Summer,Recent
5961,Graduation,Married,42693.0,1,0,8.0,4.0,20.0,6.0,3.0,16.0,1,1,0,3,5,0,0,0,0,0,0,0,SP,46,2014,6,June,7,Saturday,2,5,WeekEnd,Summer,Recent
6255,Master,Together,70545.0,0,1,138.0,39.0,63.0,55.0,18.0,21.0,1,4,1,7,2,0,0,0,0,0,0,0,AUS,72,2014,6,June,3,Tuesday,2,1,WorkDay,Summer,Recent
8614,Graduation,Widow,65486.0,0,1,245.0,19.0,125.0,37.0,67.0,14.0,1,4,2,10,2,0,0,0,0,0,0,0,AUS,67,2014,5,May,12,Monday,2,0,WorkDay,Spring,Recent
7828,Master,Together,77882.0,0,0,68.0,129.0,396.0,188.0,22.0,15.0,1,3,3,5,1,0,0,0,0,0,0,0,SA,43,2014,4,April,30,Wednesday,2,2,WorkDay,Spring,Recent
1277,Graduation,Together,78468.0,0,0,434.0,22.0,388.0,104.0,22.0,34.0,1,10,7,10,4,0,0,0,1,0,0,0,US,64,2014,4,April,9,Wednesday,2,2,WorkDay,Spring,Recent
3595,Graduation,Together,77226.0,0,1,631.0,43.0,239.0,128.0,76.0,21.0,2,6,8,12,3,0,0,0,0,0,0,0,SP,61,2014,2,February,28,Friday,1,4,WorkDay,Winter,Recent
5735,Master,Single,90638.0,0,0,1156.0,120.0,915.0,94.0,144.0,96.0,1,3,4,10,1,0,0,1,0,0,0,0,SP,33,2014,2,February,13,Thursday,1,3,WorkDay,Winter,Recent
5350,Master,Single,90638.0,0,0,1156.0,120.0,915.0,94.0,144.0,96.0,1,3,4,10,1,0,0,1,0,0,1,0,SA,33,2014,2,February,13,Thursday,1,3,WorkDay,Winter,Recent
4137,Graduation,Together,70666.0,0,0,398.0,40.0,367.0,119.0,122.0,30.0,1,7,4,4,4,0,0,0,0,0,0,0,AUS,76,2013,12,December,6,Friday,4,4,WorkDay,Winter,Recent
6357,2n Cycle,Divorced,59052.0,0,1,230.0,35.0,75.0,63.0,57.0,31.0,3,7,1,7,5,0,0,0,0,0,0,0,SA,65,2013,11,November,17,Sunday,4,6,WeekEnd,Fall,Recent
9316,Basic,Together,13084.0,0,0,2.0,0.0,7.0,3.0,7.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,US,72,2013,11,November,2,Saturday,4,5,WeekEnd,Fall,Recent
3578,Graduation,Divorced,49160.0,0,1,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,0,0,0,0,0,SP,75,2013,10,October,20,Sunday,4,6,WeekEnd,Fall,Recent
153,Graduation,Divorced,23272.0,0,0,19.0,3.0,6.0,4.0,2.0,12.0,1,1,0,3,4,0,0,0,0,0,0,0,SP,71,2013,10,October,17,Thursday,4,3,WorkDay,Fall,Recent
10524,Master,Divorced,49476.0,0,1,386.0,23.0,95.0,54.0,41.0,196.0,4,2,11,5,2,0,0,0,0,0,0,0,CA,61,2013,6,June,20,Thursday,2,3,WorkDay,Summer,Recent
1518,Master,Married,62694.0,1,1,379.0,6.0,157.0,25.0,91.0,91.0,5,9,3,7,7,0,0,0,0,0,0,0,SP,59,2013,6,June,17,Monday,2,0,WorkDay,Summer,Recent
2036,PhD,Together,57906.0,0,1,243.0,11.0,119.0,10.0,3.0,15.0,3,4,2,8,4,0,0,0,0,0,0,0,IND,51,2013,6,June,11,Tuesday,2,1,WorkDay,Summer,Recent
9495,Graduation,Together,71853.0,0,0,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,0,SP,42,2013,5,May,8,Wednesday,2,2,WorkDay,Spring,Recent
2631,Graduation,Together,71853.0,0,0,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,0,SP,42,2013,5,May,8,Wednesday,2,2,WorkDay,Spring,Recent
6312,Graduation,Married,65031.0,0,1,258.0,107.0,291.0,84.0,37.0,86.0,4,10,3,13,7,0,0,0,0,0,0,0,GER,65,2013,3,March,17,Sunday,1,6,WeekEnd,Spring,Recent
615,Graduation,Together,30507.0,0,0,65.0,36.0,74.0,38.0,20.0,110.0,1,5,1,4,7,0,0,0,0,0,0,0,SP,64,2013,3,March,11,Monday,1,0,WorkDay,Spring,Recent
4406,Graduation,Together,67419.0,0,1,846.0,84.0,352.0,91.0,56.0,42.0,4,9,4,8,5,0,0,0,0,0,0,0,CA,54,2013,1,January,16,Wednesday,1,2,WorkDay,Winter,Recent
10061,Graduation,Married,59462.0,0,1,724.0,17.0,143.0,0.0,8.0,196.0,2,9,2,12,7,0,0,0,0,0,0,0,US,74,2013,1,January,5,Saturday,1,5,WeekEnd,Winter,Recent
10619,Graduation,Single,95529.0,0,0,770.0,29.0,890.0,250.0,27.0,24.0,1,7,3,7,3,0,0,1,0,0,1,0,SA,30,2012,12,December,3,Monday,4,0,WorkDay,Winter,Recent
4945,Graduation,Widow,53653.0,0,0,815.0,10.0,239.0,28.0,10.0,108.0,2,10,4,12,6,0,0,0,0,0,0,0,SP,71,2012,11,November,7,Wednesday,4,2,WorkDay,Fall,Recent
1777,Basic,Married,25965.0,0,0,2.0,2.0,11.0,41.0,7.0,11.0,1,2,0,3,8,0,0,0,0,0,0,0,SP,44,2012,9,September,7,Friday,3,4,WorkDay,Fall,Recent
4023,Graduation,Married,22979.0,1,0,16.0,17.0,19.0,20.0,21.0,22.0,3,3,2,2,8,0,0,0,0,0,1,0,SP,54,2012,9,September,6,Thursday,3,3,WorkDay,Fall,Recent
7922,PhD,Single,64950.0,0,1,819.0,0.0,72.0,12.0,0.0,63.0,2,11,2,10,7,0,1,0,0,0,0,0,SA,73,2012,8,August,12,Sunday,3,6,WeekEnd,Summer,Recent
10699,Graduation,Married,44322.0,1,0,46.0,0.0,40.0,3.0,0.0,3.0,2,3,0,3,8,0,0,0,0,0,0,0,SA,39,2014,6,June,16,Monday,2,0,WorkDay,Summer,Moderately Recent
7516,Graduation,Married,30096.0,1,0,5.0,3.0,11.0,12.0,5.0,9.0,1,2,0,3,6,0,0,0,0,0,0,0,GER,41,2014,5,May,22,Thursday,2,3,WorkDay,Spring,Moderately Recent
3129,Graduation,Married,30096.0,1,0,5.0,3.0,11.0,12.0,5.0,9.0,1,2,0,3,6,0,0,0,0,0,0,0,SP,41,2014,5,May,22,Thursday,2,3,WorkDay,Spring,Moderately Recent
5121,Graduation,Single,56628.0,0,1,479.0,5.0,82.0,7.0,17.0,171.0,2,7,6,5,5,1,0,0,0,0,0,0,CA,47,2014,3,March,21,Friday,1,4,WorkDay,Spring,Moderately Recent
2186,2n Cycle,Together,82326.0,0,0,938.0,142.0,754.0,159.0,81.0,183.0,1,5,10,6,2,0,1,1,1,0,1,0,SP,47,2014,3,March,10,Monday,1,0,WorkDay,Spring,Moderately Recent
10548,Graduation,Single,71163.0,0,0,283.0,17.0,372.0,138.0,106.0,44.0,1,3,8,12,1,0,0,0,0,0,0,0,GER,29,2014,3,March,9,Sunday,1,6,WeekEnd,Spring,Moderately Recent
6384,Graduation,Divorced,71022.0,0,1,909.0,12.0,278.0,0.0,12.0,242.0,3,5,2,11,8,1,0,0,0,0,0,0,US,46,2014,2,February,11,Tuesday,1,1,WorkDay,Winter,Moderately Recent
2625,2n Cycle,Single,42607.0,0,1,156.0,29.0,56.0,30.0,32.0,47.0,2,3,2,7,3,0,0,0,0,0,0,0,SA,70,2013,11,November,17,Sunday,4,6,WeekEnd,Fall,Moderately Recent
1676,Graduation,Married,43057.0,0,1,213.0,2.0,44.0,0.0,2.0,5.0,4,4,2,5,5,0,0,0,0,0,0,0,SP,49,2013,10,October,30,Wednesday,4,2,WorkDay,Fall,Moderately Recent
5534,Master,Married,47808.0,0,1,123.0,1.0,26.0,2.0,0.0,72.0,2,3,2,3,7,1,0,0,0,0,0,0,SP,49,2013,10,October,20,Sunday,4,6,WeekEnd,Fall,Moderately Recent
6859,Graduation,Single,29236.0,1,0,37.0,4.0,24.0,16.0,9.0,9.0,2,4,0,3,9,0,0,0,0,0,0,0,SP,37,2013,10,October,8,Tuesday,4,1,WorkDay,Fall,Moderately Recent
271,Graduation,Widow,40590.0,1,1,154.0,0.0,50.0,6.0,11.0,37.0,5,3,4,3,6,1,0,0,0,0,0,0,CA,55,2013,10,October,2,Wednesday,4,2,WorkDay,Fall,Moderately Recent
7699,Graduation,Widow,40590.0,1,1,154.0,0.0,50.0,6.0,11.0,37.0,5,3,4,3,6,1,0,0,0,0,0,0,CA,55,2013,10,October,2,Wednesday,4,2,WorkDay,Fall,Moderately Recent
7832,Master,Married,77520.0,0,1,940.0,44.0,396.0,0.0,88.0,58.0,1,8,7,7,4,1,0,1,1,0,1,0,SP,65,2013,8,August,28,Wednesday,3,2,WorkDay,Summer,Moderately Recent
938,Graduation,Married,40211.0,1,1,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,0,SP,43,2013,7,July,30,Tuesday,3,1,WorkDay,Summer,Moderately Recent
7873,PhD,Together,63516.0,1,1,141.0,11.0,114.0,15.0,14.0,5.0,4,4,1,7,5,0,0,0,0,0,0,0,CA,51,2013,7,July,6,Saturday,3,5,WeekEnd,Summer,Moderately Recent
9967,Graduation,Divorced,53034.0,1,1,160.0,15.0,196.0,15.0,11.0,50.0,8,6,1,7,8,0,0,0,0,0,0,0,US,50,2013,5,May,30,Thursday,2,3,WorkDay,Spring,Moderately Recent
1087,Master,Together,22669.0,1,0,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,0,0,0,0,0,1,0,SP,49,2013,5,May,22,Wednesday,2,2,WorkDay,Spring,Moderately Recent
8314,Graduation,Married,79908.0,0,0,557.0,129.0,761.0,29.0,185.0,111.0,1,5,6,7,2,0,0,1,0,0,0,0,SP,42,2013,4,April,5,Friday,2,4,WorkDay,Spring,Moderately Recent
3762,PhD,Single,69867.0,0,0,196.0,0.0,512.0,33.0,130.0,54.0,1,3,5,8,1,0,0,0,1,0,1,0,SA,38,2013,4,April,2,Tuesday,2,1,WorkDay,Spring,Moderately Recent
10383,Graduation,Divorced,70287.0,0,0,295.0,35.0,482.0,121.0,120.0,40.0,1,5,5,10,3,0,0,0,0,0,1,0,AUS,58,2013,4,April,2,Tuesday,2,1,WorkDay,Spring,Moderately Recent
6798,Graduation,Single,37070.0,1,1,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,0,0,0,0,1,0,SA,58,2013,3,March,20,Wednesday,1,2,WorkDay,Spring,Moderately Recent
4168,Graduation,Single,37070.0,1,1,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,0,0,0,0,1,0,SP,58,2013,3,March,20,Wednesday,1,2,WorkDay,Spring,Moderately Recent
6690,Master,Married,38179.0,1,1,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,0,0,0,0,0,0,0,SA,58,2013,3,March,14,Thursday,1,3,WorkDay,Spring,Moderately Recent
10602,Graduation,Married,39922.0,1,0,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,0,0,0,0,0,IND,41,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Moderately Recent
3220,Graduation,Married,39922.0,1,0,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,0,0,0,0,0,GER,41,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Moderately Recent
5424,Graduation,Married,39922.0,1,0,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,0,0,0,0,0,SA,41,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Moderately Recent
7488,Master,Single,64191.0,0,1,420.0,15.0,186.0,151.0,38.0,15.0,3,5,3,13,3,0,0,0,0,0,0,0,SP,61,2013,1,January,22,Tuesday,1,1,WorkDay,Winter,Moderately Recent
5289,2n Cycle,Single,41658.0,1,1,8.0,4.0,12.0,15.0,4.0,29.0,2,1,1,2,4,0,0,0,0,0,0,0,AUS,49,2012,11,November,9,Friday,4,4,WorkDay,Fall,Moderately Recent
347,Graduation,Divorced,40780.0,0,1,229.0,27.0,71.0,13.0,3.0,34.0,4,7,1,5,9,0,0,0,0,0,0,0,CA,48,2012,9,September,8,Saturday,3,5,WeekEnd,Fall,Moderately Recent
5236,Graduation,Together,77568.0,0,1,1230.0,0.0,396.0,232.0,178.0,158.0,1,10,2,8,5,0,1,1,1,0,0,0,SP,45,2012,8,August,25,Saturday,3,5,WeekEnd,Summer,Moderately Recent
9478,Graduation,Single,66503.0,1,0,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,0,0,0,0,0,0,SP,39,2012,8,August,14,Tuesday,3,1,WorkDay,Summer,Moderately Recent
477,Graduation,Married,83512.0,0,0,1060.0,61.0,835.0,80.0,20.0,101.0,1,4,7,10,1,1,0,1,1,1,1,0,SP,38,2014,6,June,17,Tuesday,2,1,WorkDay,Summer,Moderately Recent
7411,PhD,Married,31686.0,1,1,11.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,0,SA,60,2014,6,June,5,Thursday,2,3,WorkDay,Summer,Moderately Recent
3107,Graduation,Together,71322.0,0,1,121.0,24.0,124.0,24.0,15.0,42.0,1,4,1,7,2,0,0,0,0,0,0,0,AUS,48,2014,5,May,2,Friday,2,4,WorkDay,Spring,Moderately Recent
7437,Graduation,Single,27938.0,1,0,13.0,0.0,8.0,2.0,1.0,5.0,1,1,0,4,3,0,0,0,0,0,0,0,AUS,36,2014,4,April,28,Monday,2,0,WorkDay,Spring,Moderately Recent
255,Graduation,Divorced,22263.0,1,1,17.0,0.0,2.0,0.0,0.0,2.0,2,1,0,3,6,0,0,0,0,0,0,1,SP,73,2014,3,March,30,Sunday,1,6,WeekEnd,Spring,Moderately Recent
3790,Graduation,Together,34633.0,2,1,8.0,1.0,5.0,0.0,0.0,1.0,1,1,0,2,6,0,0,0,0,0,0,0,SA,68,2014,1,January,23,Thursday,1,3,WorkDay,Winter,Moderately Recent
749,Graduation,Together,42162.0,1,0,46.0,7.0,59.0,2.0,4.0,27.0,2,3,1,3,6,1,0,0,0,0,1,0,SP,43,2013,11,November,19,Tuesday,4,1,WorkDay,Fall,Moderately Recent
1503,PhD,Together,162397.0,1,1,85.0,1.0,16.0,2.0,1.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,SP,48,2013,6,June,3,Monday,2,0,WorkDay,Summer,Moderately Recent
8650,Graduation,Widow,54162.0,1,1,5.0,6.0,10.0,6.0,5.0,10.0,1,1,0,3,4,0,0,0,0,0,0,0,SP,46,2013,3,March,18,Monday,1,0,WorkDay,Spring,Moderately Recent
607,2n Cycle,Divorced,41769.0,0,1,302.0,29.0,131.0,32.0,0.0,27.0,6,8,1,7,8,0,0,0,0,0,0,0,IND,69,2013,2,February,13,Wednesday,1,2,WorkDay,Winter,Moderately Recent
1008,PhD,Together,44953.0,0,0,728.0,17.0,133.0,11.0,8.0,124.0,1,7,3,13,6,1,0,0,0,0,0,0,GER,43,2012,12,December,21,Friday,4,4,WorkDay,Winter,Moderately Recent
9396,PhD,Married,37717.0,1,0,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,0,SA,46,2012,11,November,23,Friday,4,4,WorkDay,Fall,Moderately Recent
933,PhD,Married,37717.0,1,0,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,0,SP,46,2012,11,November,23,Friday,4,4,WorkDay,Fall,Moderately Recent
5710,Graduation,Together,40548.0,0,1,110.0,0.0,5.0,2.0,0.0,3.0,2,2,1,4,5,0,1,0,0,0,0,0,AUS,54,2012,10,October,10,Wednesday,4,2,WorkDay,Fall,Moderately Recent
2882,2n Cycle,Divorced,67893.0,0,1,711.0,28.0,142.0,49.0,18.0,47.0,2,3,2,9,8,0,0,0,0,0,0,0,SA,49,2012,10,October,1,Monday,4,0,WorkDay,Fall,Moderately Recent
2379,Graduation,Single,69267.0,0,0,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,0,0,0,0,0,1,0,SA,71,2012,9,September,22,Saturday,3,5,WeekEnd,Fall,Moderately Recent
5342,Basic,Divorced,9548.0,1,0,0.0,1.0,3.0,10.0,6.0,9.0,2,1,0,3,8,0,0,0,0,0,0,0,CA,48,2012,8,August,8,Wednesday,3,2,WorkDay,Summer,Moderately Recent
